,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,Continent
2761,DEU,Germany,2020-04-05,91714,5936,1342,184,1094.649,70.84899999999999,16.017,2.1959999999999997,4.0
2762,DEU,Germany,2020-04-06,95391,3677,1434,92,1138.536,43.887,17.115,1.0979999999999999,4.0
2763,DEU,Germany,2020-04-07,99225,3834,1607,173,1184.296,45.761,19.18,2.065,4.0
2764,DEU,Germany,2020-04-08,103228,4003,1861,254,1232.0739999999998,47.778,22.212,3.032,4.0
2765,DEU,Germany,2020-04-09,108202,4974,2107,246,1291.441,59.367,25.148000000000003,2.9360000000000004,4.0
2766,DEU,Germany,2020-04-10,113525,5323,2373,266,1354.973,63.532,28.323,3.175,4.0
2767,DEU,Germany,2020-04-11,117658,4133,2544,171,1404.3020000000001,49.32899999999999,30.364,2.041,4.0
2768,DEU,Germany,2020-04-12,120479,2821,2673,129,1437.9720000000002,33.67,31.903000000000002,1.54,4.0
2769,DEU,Germany,2020-04-13,123016,2537,2799,126,1468.253,30.28,33.407,1.504,4.0
2770,DEU,Germany,2020-04-14,125098,2082,2969,170,1493.102,24.85,35.436,2.029,4.0
2771,DEU,Germany,2020-04-15,127584,2486,3254,285,1522.774,29.671999999999997,38.838,3.4019999999999997,4.0
2772,DEU,Germany,2020-04-16,130450,2866,3569,315,1556.981,34.207,42.598,3.76,4.0
2773,DEU,Germany,2020-04-17,133830,3380,3868,299,1597.3229999999999,40.342,46.166000000000004,3.569,4.0
2774,DEU,Germany,2020-04-18,137439,3609,4110,242,1640.398,43.075,49.055,2.888,4.0
2833,DNK,Denmark,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2834,DNK,Denmark,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2835,DNK,Denmark,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2836,DNK,Denmark,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2837,DNK,Denmark,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2838,DNK,Denmark,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2839,DNK,Denmark,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2840,DNK,Denmark,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2841,DNK,Denmark,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2842,DNK,Denmark,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2843,DNK,Denmark,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2844,DNK,Denmark,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2845,DNK,Denmark,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2846,DNK,Denmark,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2847,DNK,Denmark,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2848,DNK,Denmark,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2849,DNK,Denmark,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2850,DNK,Denmark,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2851,DNK,Denmark,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2852,DNK,Denmark,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2853,DNK,Denmark,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2854,DNK,Denmark,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2855,DNK,Denmark,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2856,DNK,Denmark,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2857,DNK,Denmark,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2858,DNK,Denmark,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2859,DNK,Denmark,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2860,DNK,Denmark,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2861,DNK,Denmark,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2862,DNK,Denmark,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2863,DNK,Denmark,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2864,DNK,Denmark,2020-01-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2865,DNK,Denmark,2020-02-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2866,DNK,Denmark,2020-02-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2867,DNK,Denmark,2020-02-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2868,DNK,Denmark,2020-02-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2869,DNK,Denmark,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2870,DNK,Denmark,2020-02-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2871,DNK,Denmark,2020-02-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2872,DNK,Denmark,2020-02-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2873,DNK,Denmark,2020-02-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2874,DNK,Denmark,2020-02-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2875,DNK,Denmark,2020-02-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2876,DNK,Denmark,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2877,DNK,Denmark,2020-02-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2878,DNK,Denmark,2020-02-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2879,DNK,Denmark,2020-02-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2880,DNK,Denmark,2020-02-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2881,DNK,Denmark,2020-02-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2882,DNK,Denmark,2020-02-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2883,DNK,Denmark,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2884,DNK,Denmark,2020-02-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2885,DNK,Denmark,2020-02-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2886,DNK,Denmark,2020-02-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2887,DNK,Denmark,2020-02-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2888,DNK,Denmark,2020-02-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2889,DNK,Denmark,2020-02-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2890,DNK,Denmark,2020-02-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
2891,DNK,Denmark,2020-02-27,1,1,0,0,0.17300000000000001,0.17300000000000001,0.0,0.0,4.0
2892,DNK,Denmark,2020-02-28,1,0,0,0,0.17300000000000001,0.0,0.0,0.0,4.0
2893,DNK,Denmark,2020-02-29,2,1,0,0,0.345,0.17300000000000001,0.0,0.0,4.0
2894,DNK,Denmark,2020-03-01,3,1,0,0,0.518,0.17300000000000001,0.0,0.0,4.0
2895,DNK,Denmark,2020-03-02,4,1,0,0,0.691,0.17300000000000001,0.0,0.0,4.0
2896,DNK,Denmark,2020-03-03,5,1,0,0,0.863,0.17300000000000001,0.0,0.0,4.0
2897,DNK,Denmark,2020-03-04,8,3,0,0,1.381,0.518,0.0,0.0,4.0
2898,DNK,Denmark,2020-03-05,10,2,0,0,1.726,0.345,0.0,0.0,4.0
2899,DNK,Denmark,2020-03-06,20,10,0,0,3.4530000000000003,1.726,0.0,0.0,4.0
2900,DNK,Denmark,2020-03-07,23,3,0,0,3.971,0.518,0.0,0.0,4.0
2901,DNK,Denmark,2020-03-08,31,8,0,0,5.352,1.381,0.0,0.0,4.0
2902,DNK,Denmark,2020-03-09,38,7,0,0,6.561,1.209,0.0,0.0,4.0
2903,DNK,Denmark,2020-03-10,113,75,0,0,19.509,12.948,0.0,0.0,4.0
2904,DNK,Denmark,2020-03-11,264,151,0,0,45.57899999999999,26.07,0.0,0.0,4.0
2905,DNK,Denmark,2020-03-12,516,252,0,0,89.085,43.507,0.0,0.0,4.0
2906,DNK,Denmark,2020-03-13,676,160,0,0,116.709,27.623,0.0,0.0,4.0
2907,DNK,Denmark,2020-03-14,804,128,0,0,138.80700000000002,22.099,0.0,0.0,4.0
2908,DNK,Denmark,2020-03-15,827,23,0,0,142.778,3.971,0.0,0.0,4.0
2909,DNK,Denmark,2020-03-16,875,48,1,1,151.065,8.287,0.17300000000000001,0.17300000000000001,4.0
2910,DNK,Denmark,2020-03-17,932,57,1,0,160.906,9.841000000000001,0.17300000000000001,0.0,4.0
2911,DNK,Denmark,2020-03-18,1024,92,4,3,176.78900000000002,15.883,0.691,0.518,4.0
2912,DNK,Denmark,2020-03-19,1115,91,4,0,192.5,15.710999999999999,0.691,0.0,4.0
2913,DNK,Denmark,2020-03-20,1151,36,6,2,198.715,6.215,1.036,0.345,4.0
2914,DNK,Denmark,2020-03-21,1255,104,9,3,216.671,17.955,1.554,0.518,4.0
2915,DNK,Denmark,2020-03-22,1326,71,13,4,228.928,12.258,2.244,0.691,4.0
2916,DNK,Denmark,2020-03-23,1395,69,13,0,240.84099999999998,11.913,2.244,0.0,4.0
2917,DNK,Denmark,2020-03-24,1460,65,24,11,252.063,11.222000000000001,4.144,1.899,4.0
2918,DNK,Denmark,2020-03-25,1591,131,32,8,274.68,22.616999999999997,5.525,1.381,4.0
2919,DNK,Denmark,2020-03-26,1724,133,34,2,297.642,22.962,5.87,0.345,4.0
2920,DNK,Denmark,2020-03-27,1877,153,41,7,324.056,26.415,7.077999999999999,1.209,4.0
2921,DNK,Denmark,2020-03-28,2046,169,52,11,353.233,29.177,8.978,1.899,4.0
2922,DNK,Denmark,2020-03-29,2201,155,65,13,379.994,26.76,11.222000000000001,2.244,4.0
2923,DNK,Denmark,2020-03-30,2395,194,72,7,413.48699999999997,33.493,12.431,1.209,4.0
2924,DNK,Denmark,2020-03-31,2577,182,77,5,444.908,31.421999999999997,13.294,0.863,4.0
2925,DNK,Denmark,2020-04-01,2860,283,90,13,493.767,48.858999999999995,15.538,2.244,4.0
2926,DNK,Denmark,2020-04-02,3107,247,104,14,536.411,42.644,17.955,2.417,4.0
2927,DNK,Denmark,2020-04-03,3386,279,123,19,584.5790000000001,48.168,21.235,3.28,4.0
2928,DNK,Denmark,2020-04-04,3757,371,139,16,648.631,64.05199999999999,23.998,2.762,4.0
2929,DNK,Denmark,2020-04-05,4077,320,161,22,703.877,55.247,27.796,3.798,4.0
2930,DNK,Denmark,2020-04-06,4369,292,179,18,754.29,50.413000000000004,30.904,3.108,4.0
2931,DNK,Denmark,2020-04-07,4681,312,187,8,808.155,53.86600000000001,32.285,1.381,4.0
2932,DNK,Denmark,2020-04-08,5071,390,203,16,875.487,67.332,35.047,2.762,4.0
2933,DNK,Denmark,2020-04-09,5402,331,218,15,932.633,57.146,37.637,2.59,4.0
2934,DNK,Denmark,2020-04-10,5635,233,237,19,972.86,40.226,40.917,3.28,4.0
2935,DNK,Denmark,2020-04-11,5819,184,247,10,1004.6260000000001,31.767,42.644,1.726,4.0
2936,DNK,Denmark,2020-04-12,5996,177,260,13,1035.185,30.558000000000003,44.888000000000005,2.244,4.0
2937,DNK,Denmark,2020-04-13,6174,178,273,13,1065.9160000000002,30.730999999999998,47.132,2.244,4.0
2938,DNK,Denmark,2020-04-14,6318,144,285,12,1090.777,24.861,49.20399999999999,2.072,4.0
2939,DNK,Denmark,2020-04-15,6511,193,299,14,1124.097,33.321,51.621,2.417,4.0
2940,DNK,Denmark,2020-04-16,6681,170,309,10,1153.447,29.35,53.348,1.726,4.0
2941,DNK,Denmark,2020-04-17,6879,198,321,12,1187.631,34.184,55.419,2.072,4.0
2942,DNK,Denmark,2020-04-18,7073,194,336,15,1221.124,33.493,58.00899999999999,2.59,4.0
3388,ESP,Spain,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3389,ESP,Spain,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3390,ESP,Spain,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3391,ESP,Spain,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3392,ESP,Spain,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3393,ESP,Spain,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3394,ESP,Spain,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3395,ESP,Spain,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3396,ESP,Spain,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3397,ESP,Spain,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3398,ESP,Spain,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3399,ESP,Spain,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3400,ESP,Spain,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3401,ESP,Spain,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3402,ESP,Spain,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3403,ESP,Spain,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3404,ESP,Spain,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3405,ESP,Spain,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3406,ESP,Spain,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3407,ESP,Spain,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3408,ESP,Spain,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3409,ESP,Spain,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3410,ESP,Spain,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3411,ESP,Spain,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3412,ESP,Spain,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3413,ESP,Spain,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3414,ESP,Spain,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3415,ESP,Spain,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3416,ESP,Spain,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3417,ESP,Spain,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3418,ESP,Spain,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3419,ESP,Spain,2020-01-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3420,ESP,Spain,2020-02-01,1,1,0,0,0.021,0.021,0.0,0.0,4.0
3421,ESP,Spain,2020-02-02,1,0,0,0,0.021,0.0,0.0,0.0,4.0
3422,ESP,Spain,2020-02-03,1,0,0,0,0.021,0.0,0.0,0.0,4.0
3423,ESP,Spain,2020-02-04,1,0,0,0,0.021,0.0,0.0,0.0,4.0
3424,ESP,Spain,2020-02-05,1,0,0,0,0.021,0.0,0.0,0.0,4.0
3425,ESP,Spain,2020-02-06,1,0,0,0,0.021,0.0,0.0,0.0,4.0
3426,ESP,Spain,2020-02-07,1,0,0,0,0.021,0.0,0.0,0.0,4.0
3427,ESP,Spain,2020-02-08,1,0,0,0,0.021,0.0,0.0,0.0,4.0
3428,ESP,Spain,2020-02-09,1,0,0,0,0.021,0.0,0.0,0.0,4.0
3429,ESP,Spain,2020-02-10,2,1,0,0,0.043,0.021,0.0,0.0,4.0
3430,ESP,Spain,2020-02-11,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3431,ESP,Spain,2020-02-12,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3432,ESP,Spain,2020-02-13,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3433,ESP,Spain,2020-02-14,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3434,ESP,Spain,2020-02-15,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3435,ESP,Spain,2020-02-16,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3436,ESP,Spain,2020-02-17,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3437,ESP,Spain,2020-02-18,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3438,ESP,Spain,2020-02-19,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3439,ESP,Spain,2020-02-20,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3440,ESP,Spain,2020-02-21,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3441,ESP,Spain,2020-02-22,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3442,ESP,Spain,2020-02-23,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3443,ESP,Spain,2020-02-24,2,0,0,0,0.043,0.0,0.0,0.0,4.0
3444,ESP,Spain,2020-02-25,3,1,0,0,0.064,0.021,0.0,0.0,4.0
3445,ESP,Spain,2020-02-26,7,4,0,0,0.15,0.086,0.0,0.0,4.0
3446,ESP,Spain,2020-02-27,12,5,0,0,0.257,0.107,0.0,0.0,4.0
3447,ESP,Spain,2020-02-28,25,13,0,0,0.535,0.278,0.0,0.0,4.0
3448,ESP,Spain,2020-02-29,34,9,0,0,0.727,0.192,0.0,0.0,4.0
3449,ESP,Spain,2020-03-01,66,32,0,0,1.412,0.684,0.0,0.0,4.0
3450,ESP,Spain,2020-03-02,83,17,0,0,1.775,0.364,0.0,0.0,4.0
3451,ESP,Spain,2020-03-03,114,31,0,0,2.438,0.6629999999999999,0.0,0.0,4.0
3452,ESP,Spain,2020-03-04,151,37,0,0,3.23,0.7909999999999999,0.0,0.0,4.0
3453,ESP,Spain,2020-03-05,200,49,1,1,4.2780000000000005,1.048,0.021,0.021,4.0
3454,ESP,Spain,2020-03-06,261,61,3,2,5.582000000000001,1.305,0.064,0.043,4.0
3455,ESP,Spain,2020-03-07,374,113,5,2,7.999,2.417,0.107,0.043,4.0
3456,ESP,Spain,2020-03-08,430,56,5,0,9.197000000000001,1.198,0.107,0.0,4.0
3457,ESP,Spain,2020-03-09,589,159,5,0,12.597999999999999,3.4010000000000002,0.107,0.0,4.0
3458,ESP,Spain,2020-03-10,1204,615,28,23,25.750999999999998,13.154000000000002,0.599,0.49200000000000005,4.0
3459,ESP,Spain,2020-03-11,1639,435,35,7,35.055,9.304,0.7490000000000001,0.15,4.0
3460,ESP,Spain,2020-03-12,2140,501,47,12,45.771,10.715,1.005,0.257,4.0
3461,ESP,Spain,2020-03-13,3004,864,84,37,64.25,18.479,1.797,0.7909999999999999,4.0
3462,ESP,Spain,2020-03-14,4231,1227,121,37,90.493,26.243000000000002,2.588,0.7909999999999999,4.0
3463,ESP,Spain,2020-03-15,5753,1522,136,15,123.046,32.553000000000004,2.909,0.321,4.0
3464,ESP,Spain,2020-03-16,7753,2000,288,152,165.82299999999998,42.776,6.16,3.2510000000000003,4.0
3465,ESP,Spain,2020-03-17,9191,1438,309,21,196.579,30.756,6.609,0.449,4.0
3466,ESP,Spain,2020-03-18,11178,1987,491,182,239.077,42.498000000000005,10.502,3.8930000000000002,4.0
3467,ESP,Spain,2020-03-19,13716,2538,598,107,293.36,54.283,12.79,2.289,4.0
3468,ESP,Spain,2020-03-20,17147,3431,767,169,366.74300000000005,73.383,16.405,3.615,4.0
3469,ESP,Spain,2020-03-21,19980,2833,1002,235,427.336,60.593,21.430999999999997,5.026,4.0
3470,ESP,Spain,2020-03-22,24926,4946,1326,324,533.122,105.786,28.361,6.93,4.0
3471,ESP,Spain,2020-03-23,28572,3646,1720,394,611.1030000000001,77.98100000000001,36.788000000000004,8.427,4.0
3472,ESP,Spain,2020-03-24,33089,4517,2182,462,707.7139999999999,96.61,46.669,9.881,4.0
3473,ESP,Spain,2020-03-25,39673,6584,2696,514,848.534,140.82,57.663000000000004,10.994000000000002,4.0
3474,ESP,Spain,2020-03-26,47610,7937,3434,738,1018.2919999999999,169.75799999999998,73.447,15.784,4.0
3475,ESP,Spain,2020-03-27,56188,8578,4089,655,1201.759,183.468,87.456,14.009,4.0
3476,ESP,Spain,2020-03-28,64059,7871,4858,769,1370.106,168.34599999999998,103.904,16.448,4.0
3477,ESP,Spain,2020-03-29,72248,8189,5690,832,1545.254,175.148,121.699,17.795,4.0
3478,ESP,Spain,2020-03-30,78797,6549,6528,838,1685.325,140.071,139.622,17.923,4.0
3479,ESP,Spain,2020-03-31,85195,6398,7340,812,1822.1670000000001,136.842,156.989,17.367,4.0
3480,ESP,Spain,2020-04-01,94417,9222,8189,849,2019.408,197.24200000000002,175.148,18.159000000000002,4.0
3481,ESP,Spain,2020-04-02,102136,7719,9053,864,2184.504,165.095,193.627,18.479,4.0
3482,ESP,Spain,2020-04-03,110238,8102,10003,950,2357.791,173.287,213.946,20.319000000000003,4.0
3483,ESP,Spain,2020-04-04,117710,7472,10935,932,2517.603,159.813,233.88,19.934,4.0
3484,ESP,Spain,2020-04-05,124736,7026,11744,809,2667.877,150.273,251.183,17.303,4.0
3485,ESP,Spain,2020-04-06,130759,6023,12418,674,2796.698,128.821,265.598,14.415999999999999,4.0
3486,ESP,Spain,2020-04-07,135032,4273,13055,637,2888.09,91.39200000000001,279.223,13.624,4.0
3487,ESP,Spain,2020-04-08,140510,5478,13798,743,3005.2540000000004,117.164,295.11400000000003,15.890999999999998,4.0
3488,ESP,Spain,2020-04-09,146690,6180,14555,757,3137.433,132.179,311.305,16.191,4.0
3489,ESP,Spain,2020-04-10,152446,5756,15238,683,3260.5429999999997,123.11,325.913,14.607999999999999,4.0
3490,ESP,Spain,2020-04-11,157022,4576,15843,605,3358.4159999999997,97.87200000000001,338.853,12.94,4.0
3491,ESP,Spain,2020-04-12,161852,4830,16353,510,3461.7209999999995,103.305,349.76099999999997,10.908,4.0
3492,ESP,Spain,2020-04-13,166019,4167,16972,619,3550.845,89.125,363.0,13.239,4.0
3493,ESP,Spain,2020-04-14,169496,3477,17489,517,3625.212,74.367,374.05800000000005,11.058,4.0
3494,ESP,Spain,2020-04-15,172541,3045,18056,567,3690.3390000000004,65.127,386.185,12.127,4.0
3495,ESP,Spain,2020-04-16,177633,5092,18579,523,3799.248,108.90899999999999,397.371,11.186,4.0
3496,ESP,Spain,2020-04-17,182816,5183,19130,551,3910.103,110.855,409.156,11.785,4.0
3497,ESP,Spain,2020-04-18,188068,5252,19478,348,4022.433,112.331,416.599,7.443,4.0
3498,EST,Estonia,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3499,EST,Estonia,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3500,EST,Estonia,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3501,EST,Estonia,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3502,EST,Estonia,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3503,EST,Estonia,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3504,EST,Estonia,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3505,EST,Estonia,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3506,EST,Estonia,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3507,EST,Estonia,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3508,EST,Estonia,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3509,EST,Estonia,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3510,EST,Estonia,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3511,EST,Estonia,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3512,EST,Estonia,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3513,EST,Estonia,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3514,EST,Estonia,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3515,EST,Estonia,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3516,EST,Estonia,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3517,EST,Estonia,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3518,EST,Estonia,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3519,EST,Estonia,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3520,EST,Estonia,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3521,EST,Estonia,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3522,EST,Estonia,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3523,EST,Estonia,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3524,EST,Estonia,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3525,EST,Estonia,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3526,EST,Estonia,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3527,EST,Estonia,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3528,EST,Estonia,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3529,EST,Estonia,2020-01-31,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3530,EST,Estonia,2020-02-01,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3531,EST,Estonia,2020-02-02,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3532,EST,Estonia,2020-02-03,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3533,EST,Estonia,2020-02-04,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3534,EST,Estonia,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3535,EST,Estonia,2020-02-06,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3536,EST,Estonia,2020-02-07,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3537,EST,Estonia,2020-02-08,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3538,EST,Estonia,2020-02-09,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3539,EST,Estonia,2020-02-10,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3540,EST,Estonia,2020-02-11,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3541,EST,Estonia,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3542,EST,Estonia,2020-02-13,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3543,EST,Estonia,2020-02-14,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3544,EST,Estonia,2020-02-15,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3545,EST,Estonia,2020-02-16,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3546,EST,Estonia,2020-02-17,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3547,EST,Estonia,2020-02-18,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3548,EST,Estonia,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,4.0
3549,EST,Estonia,2020-02-20,0,0,0,0,0.0,0.0,0.0,0.0,4.0
